conversation_id	turn_id	id	query	original	sparse
119	1	119_1	My dog has been shaking and tilting its head a lot recently. What could be wrong?	My dog has been shaking and tilting its head a lot recently. What could be wrong?	
119	2	119_2	What could it be?	I just checked and there’s swelling in the outer portion. What could it be?	"{""What could it be?"": 0.10792296289592795, ""What could the swelling in the outer portion of Jasmine's ear be?"": 0.10528322920135376, ""What could the swelling in the outer portion of the dog's ear be?"": 0.10481293587159757, ""I just checked and there\u2019s swelling in the outer portion of the dog's ear. What could it be?"": 0.10013069699477077, ""I just checked and there\u2019s swelling in the outer portion of the dog\u2019s ear. What could it be?"": 0.09872049989169573, ""What could be causing Jasmine's swelling in the outer portion of her ear?"": 0.09813856951464502, ""What could be causing the swelling in the outer portion of Jasmine's ear?"": 0.09760922879717421, ""What could be causing the swelling in the outer portion of the dog's ear?"": 0.09651242449820965, ""What could the swelling in the outer portion of Jasmine\u2019s ear be?"": 0.09580698821491337, ""What could the swelling in the outer portion of the dog\u2019s ear be?"": 0.09506246411971196}"
119	3	119_3	How dangerous could dog ear hematomas be?	How dangerous could these be?	"{""How dangerous could dog ear hematomas be?"": 0.11636618744897359, ""How dangerous could hematomas be?"": 0.09939460029281441, ""How dangerous could a hematoma be?"": 0.10437543117699963, ""How dangerous could hematomas be for dogs?"": 0.09414073283094448, ""How dangerous could swollen dog ears be?"": 0.0965673935391615, ""How dangerous could a hematoma be for a dog?"": 0.09551236049137929, ""How dangerous could a hematoma be for your dog?"": 0.09353554024964553, ""How dangerous could hematomas be for dog ears?"": 0.09315321974226318}"
119	4	119_4	I live in a remote area. How can I treat dog ear hematoma at home?	I live in a remote area. How can I treat it at home?	"{""I live in a remote area. How can I treat dog ear hematoma at home?"": 0.10850142643734353, ""I live in a remote area. How can I treat dog ear hematomas at home?"": 0.10579183546236362, ""I live in a remote area. How can I treat the dog ear hematoma at home?"": 0.1018230754524281, ""I live in a remote area. How can I treat it at home?"": 0.10160070461582171, ""How can I treat dog ear hematoma at home?"": 0.09965035277855329, ""I live in a remote area. How can I treat my dog's ear hematoma at home?"": 0.09881337022959762, ""I live in a remote area. How can I treat ear hematoma at home?"": 0.09696117801862497, ""I live in a remote area. How can I treat the ear hematoma at home?"": 0.09602836677457484, ""How can I treat dog ear hematomas at home?"": 0.09565876335420478, ""I live in a remote area. How can I treat a dog ear hematoma at home?"": 0.09517092687648754}"
119	5	119_5	Would oil from a garlic gel capsule work for my cat as well?	My cat is also having similar symptoms. Would that work for her as well?	"{""Would oil from a garlic gel capsule work for my cat as well?"": 0.11192095817325773, ""Would using oil from a garlic gel capsule work for my cat as well?"": 0.11188401137442562, ""Would using oil from a garlic gel capsule work for her as well?"": 0.10218108139991983, ""Would garlic oil work for my cat as well?"": 0.1010853758316035, ""What is the best home remedy for cat ear hematoma?"": 0.1006446249764838, ""Would oil from a garlic gel capsule work for her as well?"": 0.09666310343212546, ""Would the garlic oil work for my cat as well?"": 0.09541942064693035, ""What is the best home remedy for cat ear hematomas?"": 0.09454464404721183, ""Would that work for my cat as well?"": 0.09326560073003966, ""Would garlic work for my cat as well?"": 0.09239117938800222}"
119	6	119_6	I am also worried that kitty’s ears are susceptible to the coronavirus.	Thanks. I am also worried that they are susceptible to the coronavirus.	"{""I am also worried that kitty\u2019s ears are susceptible to the coronavirus."": 0.10680259011983559, ""I am also worried that dogs are susceptible to the coronavirus."": 0.10352501354776938, ""I am also worried that cats are susceptible to the coronavirus."": 0.10267911698383736, ""I am also worried that the kitty\u2019s ears are susceptible to the coronavirus."": 0.10070249466838634, ""I am also worried that my kitty is susceptible to the coronavirus."": 0.10039131778627791, ""I am also worried that the kitty is susceptible to the coronavirus."": 0.09865100688200897, ""I am also worried that my cats are susceptible to the coronavirus."": 0.09825671982255094, ""I am also worried that my cat is susceptible to the coronavirus."": 0.09707525118172283, ""I am also worried that my dogs are susceptible to the coronavirus."": 0.09625303512399663, ""I am also worried that they are susceptible to the coronavirus."": 0.09566345388361407}"
119	7	119_7	I also heard that a few dogs have been reported to be infected with the coronavirus?	Okay, but I also heard that a few have been reported to be infected.	"{""I also heard that a few dogs have been reported to be infected with the coronavirus?"": 0.10629191742490247, ""I also heard that a few dogs have been reported to be infected with the coronavirus."": 0.10130323094103985, ""I also heard that a few dogs have been reported to be infected."": 0.10129153229979092, ""I also heard that a few dogs have been reported to be infected with coronavirus?"": 0.10111061073755867, ""I also heard that a few dogs have been reported to be infected with coronavirus."": 0.1010036473396479, ""I also heard that a few people have been reported to be infected with the coronavirus?"": 0.09937368533924819, ""I also heard that a few cats have been reported to be infected with the coronavirus?"": 0.09764563000138532, ""I also heard that a few dogs have been reported to be infected by the coronavirus?"": 0.09753454671404652, ""I also heard that a few people have been reported to be infected with the coronavirus."": 0.0972375841617123, ""I have heard that a few dogs have been reported to be infected with the coronavirus?"": 0.09720761504066788}"
119	8	119_8	How can I protect my dog from the coronavirus?	How can I protect them?	"{""How can I protect my dog from the coronavirus?"": 0.11140925376138307, ""How can I protect my dog from covid-19?"": 0.10711680891543458, ""How can I protect my pet from the coronavirus?"": 0.10293821521624828, ""How can I protect my pets from the coronavirus?"": 0.10279982639901827, ""How can I protect my dogs from the coronavirus?"": 0.10264843990485731, ""How can I protect my dog and cat from the coronavirus?"": 0.09919883215265407, ""How can I protect my dogs from covid-19?"": 0.09541019153769996, ""How can I protect my dog from the covid-19 virus?"": 0.0936761708509709, ""How can I protect my pet from covid-19?"": 0.09303892026050473, ""How can I protect my pets from covid-19?"": 0.09176334100122882}"
119	9	119_9	How can I protect my dog from the coronavirus?	Ok. But what about my dog?	"{""How can I protect my dog from the coronavirus?"": 0.11906603975881273, ""How can I protect my dog from coronavirus?"": 0.11136946256549062, ""What can I do to protect my dog from the coronavirus?"": 0.10956057142103841, ""What can I do to protect my dog from coronavirus?"": 0.10180778485864381, ""Is there anything else I can do to protect my dog from the coronavirus?"": 0.10082403060685335, ""Is there anything else I can do to protect my dog from coronavirus?"": 0.09278462258643513, ""Is there anything else I can do to prevent the coronavirus in my dog?"": 0.09128184048961933, ""Can I protect my dog from the coronavirus?"": 0.0912494998846173, ""How can I protect my dog from ear hematomas?"": 0.09104069530840363, ""What can I do to prevent dog ear hematomas?"": 0.09101545252008571}"
120	1	120_1	Why did Michael Jackson go so far to alter his appearance?	Why did Michael Jackson go so far to alter his appearance?	
120	2	120_2	What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about?	What else was it about?	"{""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about?"": 0.10584699041828749, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded, Steve Knopper\u2019s excellent recent book, \u201cMJ: The Genius of Michael Jackson,\u201d suggests, being subject to intense media scrutiny starting when they were very young and that meant Michael had to go through puberty in the public eye, a process that included media scrutiny"": 0.10069767967444386, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded, Steve Knopper\u2019s excellent recent book, \u201cMJ: The Genius of Michael Jackson\u201d suggests, being subject to intense media scrutiny starting when they were very young and that meant Michael had to go through puberty in the public eye, a process that included media scrutiny"": 0.10042673685764388, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded and locked Jackson and his relationship to his own skin into a narrow black-white binary?"": 0.0993976040601392, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded and locked Michael Jackson and his relationship to his own skin into a narrow black-white binary?"": 0.09931239431523785, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded, Steve Knopper\u2019s excellent recent book, \u201cMJ: The Genius of Michael Jackson,\u201d suggesting that Jackson\u2019s relationship to his skin was a great deal more complicated than any implication that Jackson wanted to be white?"": 0.09904317008474971, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded to lock Jackson and his relationship to his own skin into a narrow black-white binary?"": 0.09893061665356943, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded, Steve Knopper\u2019s excellent recent book, \u201cMJ: The Genius of Michael Jackson,\u201d suggesting Jackson\u2019s relationship to his skin was a great deal more complicated than any implication that Jackson wanted to be white?"": 0.09881419989624908, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded, Steve Knopper\u2019s excellent recent book, \u201cMJ: The Genius of Michael Jackson,\u201d suggesting that Jackson\u2019s relationship to his skin was a great deal more complicated than any implication that Jackson wanted to be white."": 0.09876822421934527, ""What else was the debate over casting practices and the extent to which artists have license in how they depict the living and the dead about besides the way the debate over casting practices and the extent to which artists have license in how they depict the living and the dead has proceeded, Steve Knopper\u2019s excellent recent book, \u201cMJ: The Genius of Michael Jackson,\u201d suggesting the relationship was a great deal more complicated than any implication that Jackson wanted to be white?"": 0.09876238382033424}"
120	3	120_3	Did the diet help Michael Jackson?	Okay. Did the diet help?	"{""Did the diet help Michael Jackson?"": 0.13707367811498508, ""Okay. Did the diet help Michael Jackson?"": 0.09932073506481287, ""Did Michael Jackson\u2019s diet help?"": 0.09763853427091845, ""Did the diet help Michael Jackson get rid of his vitiligo and lupus erythematosus?"": 0.09717303146175167, ""Did the diet help Michael Jackson get rid of his acne scars?"": 0.0961531903551442, ""Did the diet help Michael Jackson from being badly burned during the sixth take of the ad?"": 0.09578414542404078, ""Did the diet help Michael Jackson from being badly burned during the sixth take of the Pepsi commercial?"": 0.09576193655197231, ""Did the diet help Michael Jackson from being badly burned during the sixth take of the Pepsi commercial in 1984?"": 0.09527876365738443, ""Did the diet help Michael Jackson from being badly burned while filming a Pepsi commercial in 1984?"": 0.09384434250248791, ""Did the diet help Michael Jackson from being badly burned during the sixth take of a Pepsi commercial in 1984?"": 0.0919716425965023}"
120	4	120_4	Never mind. Tell me more about the Pepsi commercial.	Never mind. Tell me more about the Pepsi commercial.	"{""Never mind. Tell me more about the Pepsi commercial."": 0.10624665353807428, ""Never mind. Tell me more about the Pepsi commercial with Michael Jackson."": 0.10239865220113156, ""Never mind. Tell me more about the Pepsi commercial featuring Michael Jackson."": 0.10178113102652056, ""Never mind. Tell me more about the Pepsi commercial featuring Michael Jackson?"": 0.10153273920266635, ""Tell me more about the Pepsi commercial."": 0.10088173404494014, ""Never mind. Tell me more about the Pepsi commercial with Michael Jackson?"": 0.10017699805425759, ""Tell me more about the Pepsi commercial with Michael Jackson."": 0.09904872801760631, ""Tell me more about the Pepsi commercial with Michael Jackson?"": 0.09683478843172766, ""Never mind. Tell me more about the Pepsi commercial involving Michael Jackson."": 0.09667231017269277, ""Tell me more about the Pepsi commercial featuring Michael Jackson."": 0.09442626531038281}"
120	5	120_5	How so Michael Jackson became addicted to medication to ease the pain on his scalp, and to help him sleep?	How so?	"{""How so Michael Jackson became addicted to medication to ease the pain on his scalp, and to help him sleep?"": 0.10687093023246526, ""How so Michael Jackson became addicted to medication to ease the pain on his scalp?"": 0.10377038941693803, ""How so that Michael Jackson became addicted to medication to ease the pain on his scalp, and to help him sleep?"": 0.10236612992833963, ""How did Michael Jackson become addicted to medication to ease the pain on his scalp, and to help him sleep?"": 0.09991551089454442, ""How so that Jackson became addicted to medication to ease the pain on his scalp, and to help him sleep?"": 0.09941484601003832, ""How so Jackson became addicted to medication to ease the pain on his scalp, and to help him sleep?"": 0.09878818344022683, ""How so Michael Jackson became addicted to medication to ease the pain on his scalp and to help him sleep?"": 0.09794011176287333, ""How so Michael Jackson became addicted to medication?"": 0.09786235352333382, ""How so that Michael Jackson became addicted to medication to ease the pain on his scalp?"": 0.09661429311322765, ""How did Michael Jackson become addicted to medication to ease the pain on his scalp?"": 0.09645725167801271}"
120	6	120_6	How did the diet affect Michael Jackson's art and legacy?	Okay. How did it affect his art and legacy?	"{""How did the diet affect Michael Jackson's art and legacy?"": 0.12076340489752789, ""How did it affect Michael Jackson's art and legacy?"": 0.10737972587270242, ""How did the diet affect Michael Jackson\u2019s art and legacy?"": 0.10550180585358926, ""How did narcotics affect Michael Jackson's art and legacy?"": 0.09790831098735668, ""How did that affect Michael Jackson's art and legacy?"": 0.09621295045740617, ""How did the narcotics dependence affect Michael Jackson's art and legacy?"": 0.09583943026407263, ""How did this affect Michael Jackson's art and legacy?"": 0.09571074880720411, ""How did it affect Michael Jackson\u2019s art and legacy?"": 0.09552298708693654, ""How did the addiction affect Michael Jackson's art and legacy?"": 0.09518088215785751, ""How did the narcotics dependence affect Michael Jackson\u2019s art and legacy?"": 0.0899797536153468}"
121	1	121_1	I remember there was a global coffee shortage some time ago. Can you tell me more about that?	I remember there was a global coffee shortage some time ago. Can you tell me more about that?	
121	2	121_2	What caused the drought in Brazil?	What caused the drought?	"{""What caused the drought in Brazil?"": 0.12496843404361498, ""What caused the drought that destroyed crop yields and caused the price of Arabica coffee to shoot up by more than 50 percent so far this year?"": 0.10064313397935519, ""What caused the drought in Brazil that destroyed crop yields and caused the price of Arabica coffee to shoot up by more than 50 percent so far this year?"": 0.09982619287397354, ""What caused the drought that destroyed crop yields and caused the price of Arabica coffee to shoot up by more than 50 percent so far this year in Brazil?"": 0.09791386755762188, ""What caused the drought in Brazil that destroyed crop yields and caused the price of Arabica coffee beans to shoot up by more than 50 percent so far this year?"": 0.09675442877881131, ""What caused the drought that destroyed crop yields and caused the price of Arabica coffee to shoot up?"": 0.0966355745832221, ""What caused the drought in Brazil that destroyed crop yields and caused the price of Arabica beans to shoot up by more than 50 percent so far this year?"": 0.09627123330447539, ""What caused the drought that destroyed crop yields and caused the price of Arabica beans to shoot up by more than 50 percent so far this year?"": 0.09610049953234974, ""What caused the drought that destroyed crop yields and caused the price of Arabica coffee beans to shoot up by more than 50 percent so far this year?"": 0.09602769292212598, ""What caused the drought that hit Brazil's coffee belt?"": 0.0948589424244499}"
121	3	121_3	I also heard that other Latin American countries had coffee production issues. Was the disruption widespread?	I also heard that other Latin American countries had coffee production issues. Was the disruption widespread?	"{""I also heard that other Latin American countries had coffee production issues. Was the disruption widespread?"": 0.11218354824567763, ""I also heard that other Latin American countries had coffee production issues. Was the disruption widespread due to the drought in Brazil?"": 0.09985793555369563, ""I also heard that other Latin American countries had coffee production issues? Was the disruption widespread?"": 0.09965812172854104, ""Was the disruption from the drought in Brazil widespread?"": 0.09945960981363483, ""I also heard that other Latin American countries had coffee production issues due to the drought. Was the disruption widespread?"": 0.09909961063140245, ""I also heard that other Latin American countries had coffee production problems. Was the disruption widespread?"": 0.09903431353287995, ""Was the disruption caused by the drought in Brazil widespread?"": 0.09811389658495166, ""Was the disruption of coffee production in Latin America widespread?"": 0.09800609001696398, ""I also heard that other Latin American countries had coffee production issues besides Brazil? Was the disruption widespread?"": 0.09771090076683858, ""I also heard that other Latin American countries had coffee production issues. Was the disruption widespread during the drought in Brazil?"": 0.0968759731254143}"
121	4	121_4	What are coffee rust's origins? And how did it spread?	It sounds like they are not related. What are its origins? And how did it spread?	"{""What are coffee rust's origins? And how did it spread?"": 0.1143730029139077, ""What are coffee rust\u2019s origins? And how did it spread?"": 0.11355459305483992, ""What are the origins of coffee rust? And how did it spread?"": 0.10447076935805925, ""What are the coffee rust origins? And how did it spread?"": 0.09713430851261785, ""What are coffee rust's origins and how did it spread?"": 0.09695918808955142, ""What are coffee rust\u2019s origins and how did it spread?"": 0.09617007873251852, ""What are the fungus origins? And how did it spread?"": 0.09597350032097302, ""What are the origins of the coffee rust? And how did it spread?"": 0.0955142485364145, ""What are the fungus' origins? And how did it spread?"": 0.09315776927573464, ""What are coffee rust origins? And how did it spread?"": 0.09269254120538314}"
121	5	121_5	What did the US government do to help with coffee rust?	Okay. The US government tried to help the situation. What did they do to help?	"{""What did the US government do to help with coffee rust?"": 0.11483835440248949, ""What did the US government do to help?"": 0.11314342982406954, ""What did the US government do to help prevent coffee rust?"": 0.10169101112454772, ""What did the US government do to help combat coffee rust?"": 0.10066094642147452, ""What did the US government do to help the coffee rust situation?"": 0.0992147691811105, ""What did the US government do to help fight coffee rust?"": 0.09887127185244143, ""What did the US government do to help the situation with coffee rust?"": 0.09451562592383243, ""What did the US government do to help stop coffee rust?"": 0.09390043768956245, ""What did the US government do to help coffee rust?"": 0.09177065353512269, ""What did the US government do to help eradicate coffee rust?"": 0.09139350004534921}"
121	6	121_6	What did the US government do to help with the coffee rust epidemic in Latin America?	No, I want to know what they did to help with the coffee rust epidemic in Latin America.	"{""What did the US government do to help with the coffee rust epidemic in Latin America?"": 0.11258489758521498, ""I want to know what the US government did to help with the coffee rust epidemic in Latin America."": 0.1055608581761781, ""No, I want to know what the US government did to help with the coffee rust epidemic in Latin America."": 0.1047533728745011, ""No, I want to know what they did to help with the coffee rust epidemic in Latin America."": 0.09880864256346787, ""What did the US do to help with the coffee rust epidemic in Latin America?"": 0.09804069899494172, ""I want to know what they did to help with the coffee rust epidemic in Latin America."": 0.09764884359971712, ""What did the United States do to help with the coffee rust epidemic in Latin America?"": 0.09688410153344608, ""What did the US government do to help with the coffee rust epidemic in Latin America."": 0.09667920538911913, ""Did the US government do anything to help with the coffee rust epidemic in Latin America?"": 0.09501835365410916, ""I want to know what the US government did to help with the coffee rust epidemic in Latin America?"": 0.09402102562930474}"
121	7	121_7	What did big coffee companies do? How did they try to help?	Okay. What did big coffee companies do? How did they try to help?	"{""What did big coffee companies do? How did they try to help?"": 0.11665188525386024, ""What did big coffee companies do? How did they try to help with coffee rust?"": 0.10765734584112788, ""What did big coffee companies do to help with coffee rust? How did they try to help?"": 0.10434511849975808, ""What did big coffee companies do to try to help with coffee rust? How did they try to help?"": 0.10398405002948313, ""What did big coffee companies do to help fight coffee rust? How did they try to help?"": 0.09577809421059173, ""What did big coffee companies do to help combat coffee rust? How did they try to help?"": 0.09564650831179806, ""What did big coffee companies do? How did they try to help with the coffee rust epidemic?"": 0.09522451897253119, ""What did big coffee companies do to try to help?"": 0.09407619598594605, ""What did big coffee companies do to try to help coffee rust? How did they try to help?"": 0.09332985394319172, ""What did big coffee companies do to try to help with coffee rust?"": 0.09330642895171191}"
121	8	121_8	How did coffee rust affect global consumption?	How did all these affect global consumption?	"{""How did coffee rust affect global consumption?"": 0.11148203896152666, ""How did all these affect global consumption?"": 0.10747303359220223, ""How did the coffee rust epidemic affect global consumption?"": 0.10615872218451401, ""How did all these affect global consumption of coffee?"": 0.10454272636724475, ""How did all the research on rust-resistant coffee varieties affect global consumption?"": 0.09985231051434001, ""How did all the research on rust-resistant coffee affect global consumption?"": 0.09639198607275262, ""How did the coffee rust outbreak affect global consumption?"": 0.09596959089370505, ""How did all the research on rust-resistant coffee varieties and the drought affect global consumption?"": 0.09357917978073936, ""How did all of these affect global consumption?"": 0.09290332014227283, ""How did all the research on rust-resistant coffee varieties and coffee production affect global consumption?"": 0.09164709149070246}"
121	9	121_9	Would investing in coffee rust make sense?	That’s interesting, consumption is not very elastic. Would investing in it make sense?	"{""Would investing in coffee rust make sense?"": 0.10974570556605699, ""What's interesting, consumption is not very elastic. Would investing in coffee rust make sense?"": 0.10374190243639661, ""What's interesting, consumption is not very elastic. Would investing in it make sense?"": 0.10088604542106187, ""What's interesting, consumption is not very elastic. Would investing in rust-resistant coffee varieties make sense?"": 0.10017313330417948, ""What is interesting, consumption is not very elastic. Would investing in coffee rust make sense?"": 0.09972893299432872, ""Would investing in rust-resistant coffee varieties make sense?"": 0.09843077069087267, ""What's interesting, consumption is not very elastic. Would investing in coffee make sense?"": 0.09795930216750694, ""What is interesting, consumption is not very elastic. Would investing in rust-resistant coffee varieties make sense?"": 0.09729716260659854, ""What is interesting, consumption is not very elastic. Would investing in it make sense?"": 0.09670074785735684, ""What is interesting, consumption is not very elastic. Would investing in coffee make sense?"": 0.09533629695564133}"
122	1	122_1	I heard Bernie Sanders was ill recently. What happened?	I heard Bernie Sanders was ill recently. What happened?	
122	2	122_2	What did the doctors do for Bernie Sanders?	What did the doctors do?	"{""What did the doctors do for Bernie Sanders?"": 0.11147924867441866, ""What did the doctors do for Sen. Bernie Sanders?"": 0.10473648538560651, ""What did the doctors do?"": 0.10253230294317085, ""What did the doctors at the University of Vermont Medical Center do?"": 0.1022590000924046, ""What did the doctors at the University of Vermont Medical Center do for Bernie Sanders?"": 0.0999493417594366, ""What did Bernie Sanders' doctors do?"": 0.0994164084132911, ""What did the doctors at the University of Vermont Medical Center do about Bernie Sanders?"": 0.09558164932684488, ""What did the doctors do to Bernie Sanders?"": 0.0953547731787497, ""What did the doctors at the University of Vermont Medical Center say about Bernie Sanders?"": 0.09526372298557759, ""What did the doctors do on Bernie Sanders?"": 0.09342706724049954}"
122	3	122_3	How did the heart procedure affect Bernie Sanders' campaign?	How did it affect the campaign?	"{""How did the heart procedure affect Bernie Sanders' campaign?"": 0.11117688126175754, ""How did Bernie Sanders' heart procedure affect the campaign?"": 0.1099785363033073, ""How did the procedure Bernie Sanders underwent affect the campaign?"": 0.10570605323068208, ""How did the procedure for Bernie Sanders' heart affect the campaign?"": 0.1010367912079845, ""How did the heart procedure affect the campaign of Bernie Sanders?"": 0.09879467036640219, ""How did the procedure affect Bernie Sanders' campaign?"": 0.09876617786343499, ""How did the procedure for Bernie Sanders affect the campaign?"": 0.0956261970519007, ""How did the heart procedure affect the campaign for Bernie Sanders?"": 0.09445611646759766, ""How did Bernie Sanders' procedure affect the campaign?"": 0.09225975512070339, ""How did the heart procedure affect Bernie Sanders campaign?"": 0.09219882112622967}"
122	4	122_4	How did Bernie Sanders attempt to regain the public's confidence?	How did he attempt to regain the public's confidence?	"{""How did Bernie Sanders attempt to regain the public's confidence?"": 0.122521071380748, ""How did Bernie Sanders attempt to regain the public's confidence after his heart attack?"": 0.1053615925207189, ""How did Bernie Sanders attempt to regain the public's confidence after the heart attack?"": 0.10458785438474831, ""How did Bernie Sanders attempt to regain the public's confidence in his ability to serve as president?"": 0.10059776893819389, ""How did Bernie Sanders attempt to regain the public's confidence after suffering a heart attack?"": 0.09712129849040312, ""How did Bernie Sanders attempt to regain the public's confidence in him?"": 0.09703070826906231, ""How did Bernie Sanders attempt to regain the public's confidence following his heart attack?"": 0.09594166823306675, ""How did Sanders attempt to regain the public's confidence?"": 0.09338799449444851, ""How did Bernie Sanders attempt to regain the public's confidence after suffering from a heart attack?"": 0.09233521436301856, ""How did Bernie Sanders attempt to regain the public\u2019s confidence?"": 0.09111482892559164}"
122	5	122_5	What did the records say about Bernie Sanders?	Okay. What did the records say?	"{""What did the records say about Bernie Sanders?"": 0.12292356406254143, ""What did the records say about Bernie Sanders' heart attack?"": 0.10275810528691821, ""What did the records say for Bernie Sanders?"": 0.1026511665776999, ""What did the records for Bernie Sanders say?"": 0.09864888667128921, ""What did the records say?"": 0.09739501515045602, ""What did the records say about Bernie Sanders' heart procedure?"": 0.09739143523503328, ""What did the records say about Bernie Sanders' heart condition?"": 0.09724009574414166, ""What did the records say about Bernie Sanders' health?"": 0.09487762190199792, ""What did the records on Bernie Sanders say?"": 0.09318428913893884, ""What did the records say regarding Bernie Sanders?"": 0.09292982023098352}"
122	6	122_6	Okay, I'd like to know more about Bernie Sanders' decision.	Okay, I'd like to know more about his decision.	"{""Okay, I'd like to know more about Bernie Sanders' decision."": 0.11293630488496607, ""Okay, I'd like to know more about Bernie Sanders' decision about releasing his medical records."": 0.103584271862238, ""Okay, I'd like to know more about Bernie Sanders' decision to not release more medical records."": 0.10089979808206036, ""Okay, I'd like to know more about Bernie Sanders' decision about his medical records."": 0.09896360838851193, ""Okay, I'd like to know more about Bernie Sanders' decision on the medical records issue."": 0.09851808853432512, ""Okay, I'd like to know more about Bernie Sanders' decision regarding his medical records."": 0.09846152539624395, ""Okay, I'd like to know more about Bernie Sanders' decision to not release his medical records."": 0.09747216321533339, ""Okay, I'd like to know more about Bernie Sanders decision."": 0.09679772424018065, ""Okay, I'd like to know more about Bernie Sanders' decision to not release more records."": 0.09660597766576305, ""Okay, I'd like to know more about Bernie Sanders' decision not to release more medical records."": 0.09576053773037749}"
122	7	122_7	What about the other candidates? Did they release theirs?	What about the other candidates? Did they release theirs?	"{""What about the other candidates? Did they release theirs?"": 0.1086309451286186, ""What about the other candidates? Did they release their medical records?"": 0.10826338650479135, ""Did the other candidates release their medical records?"": 0.10736638608054258, ""What about the other candidates? Did they release their records?"": 0.10126461647547327, ""What about the other candidates besides Bernie Sanders? Did they release their medical records?"": 0.10102138816670919, ""What about the other candidates besides Bernie Sanders? Did they release theirs?"": 0.10040854471245932, ""Did the other candidates besides Bernie Sanders release their medical records?"": 0.09555183988223473, ""What about the other candidates besides Bernie Sanders? Did they release their records?"": 0.09489268200814234, ""Did the other candidates release theirs?"": 0.09174190457621545, ""What about the other presidential candidates? Did they release their medical records?"": 0.09085830646481319}"
122	8	122_8	Should there be an age limit on the presidency?	Should there be an age limit on the presidency?	"{""Should there be an age limit on the presidency?"": 0.12539106144811762, ""Should there be an age limit on the presidency for Bernie Sanders?"": 0.10436151143536121, ""Should there be an age limit on the presidential election?"": 0.10111156246886642, ""Should there be an age limit on the presidency for Democratic candidates?"": 0.09834995338913625, ""Should there be an age limit on the presidency for Democrats?"": 0.0968055780054013, ""Should there be an age limit on the presidency of the United States?"": 0.09630225465002977, ""Should there be an age limit for the presidency?"": 0.09554785589239854, ""Should there be an age limit on the Democratic presidential nomination?"": 0.0954721122551395, ""Should there be an age limit on the presidency of the United States Senate?"": 0.09458862273121246, ""Should there be an age limit on the presidency for Democratic presidential candidates?"": 0.09206948772433692}"
123	1	123_1	I'm about to become a dad and I want to get fit before it gets too hard. How do I get started?	I'm about to become a dad and I want to get fit before it gets too hard. How do I get started?	
123	2	123_2	Should I try CrossFit?	Okay. Should I try CrossFit?	"{""Should I try CrossFit?"": 0.1537264687773554, ""Okay. Should I try CrossFit?"": 0.10659732602247458, ""Should I try CrossFit before I become a dad?"": 0.10165239670502721, ""Should I try CrossFit before becoming a dad?"": 0.09982332428446392, ""Should I try CrossFit when I become a dad?"": 0.09426498053825445, ""Should I try CrossFit as a dad?"": 0.0939227662636709, ""Should I try CrossFit to get fit before it gets too hard?"": 0.08821975371995915, ""Should I try CrossFit before I become a father?"": 0.08821737534620086, ""Should I try CrossFit before becoming a father?"": 0.08691654535555948, ""Should I try CrossFit to get fit before becoming a dad?"": 0.08665906298703406}"
123	3	123_3	How does CrossFit compare with just weightlifting?	That sounds very intense but useful for me. How does it compare with just weightlifting?	"{""How does CrossFit compare with just weightlifting?"": 0.14326775268571854, ""How does CrossFit compare to just weightlifting?"": 0.11001436859002828, ""How does Crossfit compare with just weightlifting?"": 0.10202820303000075, ""How does CrossFit compare with just weightlifting for me?"": 0.09891779835474794, ""How does the CrossFit workout compare with just weightlifting?"": 0.09809474804397642, ""How does it compare with just weightlifting?"": 0.09658712917650483, ""How does a CrossFit workout compare with just weightlifting?"": 0.09143017055184252, ""How does crossfit compare with just weightlifting?"": 0.08780591775712263, ""how does CrossFit compare with just weightlifting?"": 0.0863491785198835, ""How does CrossFit compare with only weightlifting?"": 0.08550473329017458}"
