	Query_id	Query	Passage_id	Passage	Score
473	142_7-1	I like hiking and Malbec wine. You mentioned some high peaks. How can I hike some high mountains and visit some wineries famous for Malbec?	MARCO_34_72552988-2	It is said that the Brazilian side is for viewing the falls and the Argentinean side is for experiencing them. iguazu falls photo Argentinean Side The Argentinean side of Iguazu Falls offers tourists a number of vantage points to see incredible panoramic views, as well as the opportunity to view the falls from above.  There are two different trails available on the Argentinean side of the falls; the upper falls, and the lower falls.  The trail to the upper falls provides the opportunity to walk across several of the falls via catwalk, and to overlook the water flowing over the edges.  The lower falls trail, on the other hand, offers some of the best close-up views of the falls.  Both trails on the Argentinean side are best taken in the morning hours, when the sun is rising from behind and providing excellent lighting conditions.  Brazilian Side The Brazilian side offers the most complete panoramic views of Iguazu Falls.  Ideally, you should visit in the morning, whilst the sun is behind you, lighting the falls.  It is possible to cover the Brazilian side in just a few morning hours.  As such, it is possible to visit both the Argentinean and Brazilian sides of Iguazu Falls, covering all vantage points, in just a day and a half.	71.66274608951062
474	142_1-1	What should I know about Argentina?	MARCO_58_1512159116-1	What Is The Capital of Argentina? - WorldAtlas What Is The Capital of Argentina?  Buenos Aires, Argentina.  The capital of Argentina is Buenos Aires, which is located along the southeastern shore of South America, along the Rio de la Plata.  This city has a population size of 3.89 million and a metropolitan population of around 17 million, making it the largest city in the country and fourth-largest city in the western hemisphere.  This city is known for its high quality of life.  For example, residents of Buenos Aires have one of the highest household income levels in South America.  Additionally, this capital city is is popular with tourists, who come to take in the multicultural scene and European-influenced architecture.  History of the Capital of Argentina Present-day Buenos Aires was inhabited by indigenous peoples until Spanish explorers founded the city in 1536.  The native inhabitants defended their homes and forced the European settlers out of the region by 1542.  Nearly 40 years later, Spanish colonizers returned and established a trading post.  Traders of the time, however, were penalized by the complexity of the approved trading routes (which benefitted Lima, Peru) and by the later part of the 19th century, began to promote the idea of independence from the Spanish crown.	84.38643004652113
475	142_1-1	What should I know about Argentina?	MARCO_20_1201793411-1	Buenos Aires the Capital City of Argentina - Gets Ready Buenos Aires the Capital City of Argentina Buenos Aires is known as the capital city of Argentina, South America.  Buenos Aires is also called the Paris of the South America.  Buenos Aires hypnotizes many visitors for its exotic city-life.  With regards the tourism sites, Buenos Aires has many great spot to visit such as: Recoleta Recoleta is a shopping district, culinary and tourism area as well.  Visitor can visit a seasonal market that opens every Saturday.  Calle Florida Calle Florida is the heaven for souvenirs’ hunters in Buenos Aires.  You ca find many shops that sells many kind of souvenirs made from pure leather.  Casa Rosada Casa Rosada or Pink House is a presidential palace as well as becomes a historical monument.  The building style is very attractive.  The area is always crowded by many visitors.  San Telmo In San Telmo area, there are many old or antique buildings as a trade center of some antiques stuffs in there.  Fell the ethnic atmosphere by visiting San Telmo.  La Boca Buenos has many old districts with classic buildings.  La Boca is an old harbor where that Tango Dance was born.  Today, the area becomes the tourism pedestrian center and there are many Tango dancer clubs there.	83.65860382979736
476	142_1-1	What should I know about Argentina?	KILT_255919-1	"Buenos Aires  Buenos Aires ( or ; ) is the capital and largest city of Argentina.  The city is located on the western shore of the estuary of the Río de la Plata, on the South American continent's southeastern coast.  ""Buenos Aires"" can be translated as ""fair winds"" or ""good airs"", but the former was the meaning intended by the founders in the 16th century, by the use of the original name ""Real de Nuestra Señora Santa María del Buen Ayre"".  The Greater Buenos Aires conurbation, which also includes several Buenos Aires Province districts, constitutes the fourth-most populous metropolitan area in the Americas, with a population of around 15.6 million.   The city of Buenos Aires is neither part of Buenos Aires Province nor the Province's capital; rather, it is an autonomous district.  In 1880, after decades of political infighting, Buenos Aires was federalized and removed from Buenos Aires Province.  The city limits were enlarged to include the towns of Belgrano and Flores; both are now neighborhoods of the city.  The 1994 constitutional amendment granted the city autonomy, hence its formal name: Autonomous City of Buenos Aires (""Ciudad Autónoma de Buenos Aires""; ""CABA"")."	80.38832237944007
477	142_1-3	What makes Buenos Aires the culture capital of South America?	MARCO_58_1512159116-1	What Is The Capital of Argentina? - WorldAtlas What Is The Capital of Argentina?  Buenos Aires, Argentina.  The capital of Argentina is Buenos Aires, which is located along the southeastern shore of South America, along the Rio de la Plata.  This city has a population size of 3.89 million and a metropolitan population of around 17 million, making it the largest city in the country and fourth-largest city in the western hemisphere.  This city is known for its high quality of life.  For example, residents of Buenos Aires have one of the highest household income levels in South America.  Additionally, this capital city is is popular with tourists, who come to take in the multicultural scene and European-influenced architecture.  History of the Capital of Argentina Present-day Buenos Aires was inhabited by indigenous peoples until Spanish explorers founded the city in 1536.  The native inhabitants defended their homes and forced the European settlers out of the region by 1542.  Nearly 40 years later, Spanish colonizers returned and established a trading post.  Traders of the time, however, were penalized by the complexity of the approved trading routes (which benefitted Lima, Peru) and by the later part of the 19th century, began to promote the idea of independence from the Spanish crown.	91.19732335209846
478	142_1-3	What makes Buenos Aires the culture capital of South America?	MARCO_20_1201793411-1	Buenos Aires the Capital City of Argentina - Gets Ready Buenos Aires the Capital City of Argentina Buenos Aires is known as the capital city of Argentina, South America.  Buenos Aires is also called the Paris of the South America.  Buenos Aires hypnotizes many visitors for its exotic city-life.  With regards the tourism sites, Buenos Aires has many great spot to visit such as: Recoleta Recoleta is a shopping district, culinary and tourism area as well.  Visitor can visit a seasonal market that opens every Saturday.  Calle Florida Calle Florida is the heaven for souvenirs’ hunters in Buenos Aires.  You ca find many shops that sells many kind of souvenirs made from pure leather.  Casa Rosada Casa Rosada or Pink House is a presidential palace as well as becomes a historical monument.  The building style is very attractive.  The area is always crowded by many visitors.  San Telmo In San Telmo area, there are many old or antique buildings as a trade center of some antiques stuffs in there.  Fell the ethnic atmosphere by visiting San Telmo.  La Boca Buenos has many old districts with classic buildings.  La Boca is an old harbor where that Tango Dance was born.  Today, the area becomes the tourism pedestrian center and there are many Tango dancer clubs there.	89.60794681147672
479	142_1-3	What makes Buenos Aires the culture capital of South America?	KILT_255919-1	"Buenos Aires  Buenos Aires ( or ; ) is the capital and largest city of Argentina.  The city is located on the western shore of the estuary of the Río de la Plata, on the South American continent's southeastern coast.  ""Buenos Aires"" can be translated as ""fair winds"" or ""good airs"", but the former was the meaning intended by the founders in the 16th century, by the use of the original name ""Real de Nuestra Señora Santa María del Buen Ayre"".  The Greater Buenos Aires conurbation, which also includes several Buenos Aires Province districts, constitutes the fourth-most populous metropolitan area in the Americas, with a population of around 15.6 million.   The city of Buenos Aires is neither part of Buenos Aires Province nor the Province's capital; rather, it is an autonomous district.  In 1880, after decades of political infighting, Buenos Aires was federalized and removed from Buenos Aires Province.  The city limits were enlarged to include the towns of Belgrano and Flores; both are now neighborhoods of the city.  The 1994 constitutional amendment granted the city autonomy, hence its formal name: Autonomous City of Buenos Aires (""Ciudad Autónoma de Buenos Aires""; ""CABA"")."	87.55937585583888
480	142_4-1	What are portenos known for?	KILT_23392748-1	Buenos Aires Museum of Modern Art  The Buenos Aires Museum of Modern Art known locally as the Museo de Arte Moderno de Buenos Aires or MAMBA is a modern art museum located in Buenos Aires, Argentina.   Section::::History.   The museum opened on April 11, 1956, and resulted from an initiative by sculptor and diplomat Pablo Curatella Manes and art critic Rafael Squirru, who served as its first director.  Initially located in Buenos Aires' Witcomb Gallery, the museum was later housed in the San Martín Cultural Center.  The museum moved to its current location, a former Nobleza Piccardo tobacconist in the San Telmo neighborhood, in 1986.    Following a five-year, 15 million-dollar renovation, the museum's main building was reopened to the public on December 23, 2010; future expansion plans include an addition that would quadruple its existing 3,000 m² (32,000 ft²) of space, and would absorb the library and archives annex, currently located at 963 Adolfo Alsina Street.   Section::::Collections and exhibitions.   Its collections include over 6,000 works, including those by Josef Albers, Antonio Berni, Curatella Manes, Raquel Forner, Romulo Macció, Marcelo Pombo, Marta Minujín, Emilio Pettoruti, Xul Solar and Wassily Kandinsky, among many other artists.   Section::::External links.   BULLET::::- Official site	88.88489040377317
481	142_4-1	What are portenos known for?	KILT_255919-32	"Writers consider that these behaviours are the consequence of the European immigration and prosperity the city experienced during the early 20th century, which generated a feeling of superiority in parts of the population.  Section::::Culture.:Art.  Buenos Aires has a thriving arts culture, with ""a huge inventory of museums, ranging from obscure to world-class.""  The ""barrios"" of Palermo and Recoleta are the city's traditional bastions in the diffusion of art, although in recent years there has been a tendency of appearance of exhibition venues in other districts such as Puerto Madero or La Boca; renowned venues include MALBA, the National Museum of Fine Arts, Fundación Proa, Faena Arts Center, and the Usina del Arte.  Other popular institutions are the Buenos Aires Museum of Modern Art, the Quinquela Martín Museum, the Evita Museum, the Fernández Blanco Museum, the José Hernández Museum, and the Palais de Glace, among others.  A traditional event that occurs once a year is ""La Noche de los Museos"" (""Night of the Museums""), when the city's museums, universities, and artistic spaces open their doors for free until early morning; it usually takes place in November."	78.1628762697801
482	142_4-1	What are portenos known for?	MARCO_36_259021788-1	The Culture and Customs of Argentina The Culture and Customs of Argentina Argentina is considered the most European republic in South America with the majority of Argentines being descendants of Spanish and other European colonists.  Modern Argentinian culture has been strongly influenced by its European immigrant population but with a South American flair.  Latin American passion is combined with a cosmopolitan European lifestyle.  The character of Buenos Aires, the cultural capital, has stemmed from its high proportion of European descendants plus their imitation of European fashion, architecture and design.  Colonies The Obelisk of Buenos Aires, centre of the city – Argentina.  Photo credit: Shutterstock.  Argentina has German colonies in several states and a Welsh colony in Chubut.  The Welsh first arrived in Patagonia in 1865, hoping to protect their culture and language, arriving by boat and landing at what is today known as Puerto Madryn.  Gaiman is a Welsh town in Patagonia, worth a visit for its traditional houses and chapels and for its Welsh tea houses that serve delicious afternoon teas.  More than 300,000 Jews reside in Buenos Aires, the second largest Jewish population in the Americas (after New York).  The Indigenous population The Pampas in Patagonia, Argentina.	76.69753102073446
483	142_1-1	What should I know about Argentina?	MARCO_58_1512159116-1	What Is The Capital of Argentina? - WorldAtlas What Is The Capital of Argentina?  Buenos Aires, Argentina.  The capital of Argentina is Buenos Aires, which is located along the southeastern shore of South America, along the Rio de la Plata.  This city has a population size of 3.89 million and a metropolitan population of around 17 million, making it the largest city in the country and fourth-largest city in the western hemisphere.  This city is known for its high quality of life.  For example, residents of Buenos Aires have one of the highest household income levels in South America.  Additionally, this capital city is is popular with tourists, who come to take in the multicultural scene and European-influenced architecture.  History of the Capital of Argentina Present-day Buenos Aires was inhabited by indigenous peoples until Spanish explorers founded the city in 1536.  The native inhabitants defended their homes and forced the European settlers out of the region by 1542.  Nearly 40 years later, Spanish colonizers returned and established a trading post.  Traders of the time, however, were penalized by the complexity of the approved trading routes (which benefitted Lima, Peru) and by the later part of the 19th century, began to promote the idea of independence from the Spanish crown.	84.38643004652113
484	142_1-1	What should I know about Argentina?	MARCO_20_1201793411-1	Buenos Aires the Capital City of Argentina - Gets Ready Buenos Aires the Capital City of Argentina Buenos Aires is known as the capital city of Argentina, South America.  Buenos Aires is also called the Paris of the South America.  Buenos Aires hypnotizes many visitors for its exotic city-life.  With regards the tourism sites, Buenos Aires has many great spot to visit such as: Recoleta Recoleta is a shopping district, culinary and tourism area as well.  Visitor can visit a seasonal market that opens every Saturday.  Calle Florida Calle Florida is the heaven for souvenirs’ hunters in Buenos Aires.  You ca find many shops that sells many kind of souvenirs made from pure leather.  Casa Rosada Casa Rosada or Pink House is a presidential palace as well as becomes a historical monument.  The building style is very attractive.  The area is always crowded by many visitors.  San Telmo In San Telmo area, there are many old or antique buildings as a trade center of some antiques stuffs in there.  Fell the ethnic atmosphere by visiting San Telmo.  La Boca Buenos has many old districts with classic buildings.  La Boca is an old harbor where that Tango Dance was born.  Today, the area becomes the tourism pedestrian center and there are many Tango dancer clubs there.	83.65860382979736
485	142_1-1	What should I know about Argentina?	KILT_255919-1	"Buenos Aires  Buenos Aires ( or ; ) is the capital and largest city of Argentina.  The city is located on the western shore of the estuary of the Río de la Plata, on the South American continent's southeastern coast.  ""Buenos Aires"" can be translated as ""fair winds"" or ""good airs"", but the former was the meaning intended by the founders in the 16th century, by the use of the original name ""Real de Nuestra Señora Santa María del Buen Ayre"".  The Greater Buenos Aires conurbation, which also includes several Buenos Aires Province districts, constitutes the fourth-most populous metropolitan area in the Americas, with a population of around 15.6 million.   The city of Buenos Aires is neither part of Buenos Aires Province nor the Province's capital; rather, it is an autonomous district.  In 1880, after decades of political infighting, Buenos Aires was federalized and removed from Buenos Aires Province.  The city limits were enlarged to include the towns of Belgrano and Flores; both are now neighborhoods of the city.  The 1994 constitutional amendment granted the city autonomy, hence its formal name: Autonomous City of Buenos Aires (""Ciudad Autónoma de Buenos Aires""; ""CABA"")."	80.38832237944007
486	142_1-3	What makes Buenos Aires the culture capital of South America?	MARCO_58_1512159116-1	What Is The Capital of Argentina? - WorldAtlas What Is The Capital of Argentina?  Buenos Aires, Argentina.  The capital of Argentina is Buenos Aires, which is located along the southeastern shore of South America, along the Rio de la Plata.  This city has a population size of 3.89 million and a metropolitan population of around 17 million, making it the largest city in the country and fourth-largest city in the western hemisphere.  This city is known for its high quality of life.  For example, residents of Buenos Aires have one of the highest household income levels in South America.  Additionally, this capital city is is popular with tourists, who come to take in the multicultural scene and European-influenced architecture.  History of the Capital of Argentina Present-day Buenos Aires was inhabited by indigenous peoples until Spanish explorers founded the city in 1536.  The native inhabitants defended their homes and forced the European settlers out of the region by 1542.  Nearly 40 years later, Spanish colonizers returned and established a trading post.  Traders of the time, however, were penalized by the complexity of the approved trading routes (which benefitted Lima, Peru) and by the later part of the 19th century, began to promote the idea of independence from the Spanish crown.	91.19732335209846
487	142_1-3	What makes Buenos Aires the culture capital of South America?	MARCO_20_1201793411-1	Buenos Aires the Capital City of Argentina - Gets Ready Buenos Aires the Capital City of Argentina Buenos Aires is known as the capital city of Argentina, South America.  Buenos Aires is also called the Paris of the South America.  Buenos Aires hypnotizes many visitors for its exotic city-life.  With regards the tourism sites, Buenos Aires has many great spot to visit such as: Recoleta Recoleta is a shopping district, culinary and tourism area as well.  Visitor can visit a seasonal market that opens every Saturday.  Calle Florida Calle Florida is the heaven for souvenirs’ hunters in Buenos Aires.  You ca find many shops that sells many kind of souvenirs made from pure leather.  Casa Rosada Casa Rosada or Pink House is a presidential palace as well as becomes a historical monument.  The building style is very attractive.  The area is always crowded by many visitors.  San Telmo In San Telmo area, there are many old or antique buildings as a trade center of some antiques stuffs in there.  Fell the ethnic atmosphere by visiting San Telmo.  La Boca Buenos has many old districts with classic buildings.  La Boca is an old harbor where that Tango Dance was born.  Today, the area becomes the tourism pedestrian center and there are many Tango dancer clubs there.	89.60794681147672
488	142_1-3	What makes Buenos Aires the culture capital of South America?	KILT_255919-1	"Buenos Aires  Buenos Aires ( or ; ) is the capital and largest city of Argentina.  The city is located on the western shore of the estuary of the Río de la Plata, on the South American continent's southeastern coast.  ""Buenos Aires"" can be translated as ""fair winds"" or ""good airs"", but the former was the meaning intended by the founders in the 16th century, by the use of the original name ""Real de Nuestra Señora Santa María del Buen Ayre"".  The Greater Buenos Aires conurbation, which also includes several Buenos Aires Province districts, constitutes the fourth-most populous metropolitan area in the Americas, with a population of around 15.6 million.   The city of Buenos Aires is neither part of Buenos Aires Province nor the Province's capital; rather, it is an autonomous district.  In 1880, after decades of political infighting, Buenos Aires was federalized and removed from Buenos Aires Province.  The city limits were enlarged to include the towns of Belgrano and Flores; both are now neighborhoods of the city.  The 1994 constitutional amendment granted the city autonomy, hence its formal name: Autonomous City of Buenos Aires (""Ciudad Autónoma de Buenos Aires""; ""CABA"")."	87.55937585583888
489	142_2-2	What makes the culture of Porteños distinct from the rest of Argentina?	MARCO_25_937745370-10	Old World European customs mix with New World Latin American traditions to form a cultural heritage unique to Argentina. This cultural heritage can be experienced in the metropolitan city of Buenos Aires, where all facets of society and culture can be found.  With a population of about thirteen million—one-third of Argentina’s total population—Buenos Aires is a world-class city.  Argentina is an urban country: more than 90 percent of the population lives in cities.  The rural side of the culture has often been characterized as the traditional gaucho (cowboy) image of the self-reliant rancher who herds cattle and lives off the land.  Beef is a mainstay of the cuisine in much of the country.  The urban culture includes the traditional Argentine tango with music and camaraderie in upscale night clubs.  These traditional images may be stereotypes, but the cultural scene in Argentina is heavily invested in the international trends of the modern world.  The cultural landscape has become integrated with fashions and trends from across the globe.  Figure 6.39 Palermo District, Buenos Aires This photo illustrates the enormous expanse of the most populous area of Buenos Aires, Argentina.  Blatant World – Palermo, the most populous district in Beunos Aires – CC BY 2.0.	86.88287321990356
490	142_2-2	What makes the culture of Porteños distinct from the rest of Argentina?	MARCO_32_1208243439-2	Argentine people and culture Because of the cultural and ethnic diversity of Argentina, an expansive arts, crafts, and music scene exists, particularly in the capital of Buenos Aires. There are many cinemas and galleries in major urban centers which are popular with richer, elite members of society and visiting them is regarded as something of a status symbol.  However, a prominent feature of the culture of Argentina is their beloved tango.  An interesting fact about Argentine culture is that the dance is actually a blend of African, native American and European cultures and was actually brought to life by Argentinian people living in the working-class districts of Buenos Aires and Montevideo - a city across the Rio de la Plata in neighboring Uruguay.  From there, it spread to the upper-class dance halls of the rest of the two cities and then across the oceans to the capital cities in Europe and north to New York.	86.803671766771
491	142_2-2	What makes the culture of Porteños distinct from the rest of Argentina?	MARCO_39_1259607096-5	Changes in the transportation infrastructure, mainly the  construction of railroads, facilitated the integration into the world  capitalist economy, from which Buenos Aires and other port cities  benefitted greatly. Buenos Aires, the capital, acquired such a dominance  that it led many observers to refer to it and its culture as if it were  the whole country.  The city and the rural areas surrounding it are the  source of the most powerful understanding of national identity.  The  agrarian construct of a national identity is formed by the customs and  beliefs of the gauchos of the pampas, a group that disappeared with the modernization of the  rural economy.  The urban constructs of a national culture are centered in  the city of Buenos Aires.  A dominant version portrays Argentines as  sophisticated and highly educated people of European origin.  Another urban  version highlights aspects of popular culture seen as a product of  internal and foreign immigration.  Population and wealth are unequally  distributed.  As of 2000, a third of the national population lived in  metropolitan Buenos Aires.	84.1093614550773
492	142_2-4	What’s Merienda?	KILT_12255257-1	"Merienda  Merienda is a light meal in southern Europe, particularly Spain, Portugal (lanche or merenda), Italy (merenda), Slovenia and Croatia (marenda), as well as Hispanic America and the Philippines.  Usually taken in the afternoon or for brunch, it fills in the meal gap between the noontime meal and the evening meal, being the equivalent of afternoon tea in the English-speaking world; or between breakfast and lunch.  It is a simple meal that often consists of a piece of fruit, cookies, yogurt, and other snacks paired with juice, hot chocolate, coffee, spirits, or other beverages.   It is typical for Argentines and Uruguayans to have ""once"" or ""merienda"" around 5pm, between the midday meal and supper.  It generally consists of an infusion (tea, mate, coffee, mate cocido, etc.) and a baked snack (scones, bread, toasts, cake, facturas, etc.), usually accompanied with dulce de leche, honey, butter or jam.  North Americans may consider this light meal a kind of ""second breakfast."""	95.14800685217052
493	142_2-4	What’s Merienda?	MARCO_18_106335865-1	Merienda - Wikipedia Merienda From Wikipedia, the free encyclopedia Jump to navigation Jump to search Light meal eaten in the afternoon For the place in California, see Merienda, California.  Typical merienda fare Typical vespertine merienda in the South of Spain Traditional serving of merienda in Café El Gato Negro, Buenos Aires: medialunas (croissants), café en jarrito (a double espresso coffee) and a little glass of sparkling water Merienda is a light meal in southern Europe, particularly Spain, Portugal (merenda), Andorra (berenar) and Italy (merenda), as well as Hispanic America, the Philippines and Morocco and Brazil (lanche or merenda).  Usually taken in the afternoon or for brunch, it fills in the meal gap between the noontime meal and the evening meal, being the equivalent of afternoon tea in the English-speaking world; or between breakfast and lunch.  It is a simple meal that often consists of a piece of fruit, cookies, yogurt, and other snacks paired with juice, milk, hot chocolate, coffee, spirits, or other beverages.  It is typical for Argentines and Uruguayans to have once or merienda around 5pm, between the midday meal and supper.	92.2477725506178
494	142_2-4	What’s Merienda?	KILT_12255257-2	"In the Philippines, ""merienda"" (Filipino: ""meryenda"" or ""minandál"") is a generic term encompassing two light meals: the first is a morning snack that may correspond to either brunch, elevenses, or second breakfast; the second one is the equivalent of afternoon tea. ""Merienda"" taken in the early evening around sunset just before or in place of dinner is meanwhile distinctly referred to as ""merienda cena"".  Broadly, ""merienda"" is any sort of dish or snack in a portion smaller than the traditional ""full meal"" consisting of rice and a complementary viand (unless the ""merienda"" is taken as brunch or ""merienda cena""), coupled with either a cool or hot drink (usually coffee).  Common fare may be sweet or savoury, ranging from breads and pastries (notably ""pandesal""), desserts and sweets, street food, to noodle dishes.   In coastal parts of Croatia, Slovenia, and in the Greek island of Corfu, it is called ""marenda"", a meal eaten between breakfast and lunch.  Usually it is a light snack, like sandwiches or toast, eaten during a work break."	89.78659529115248
495	142_6-1	How do I prepare mate?	MARCO_49_111015780-4	Some people in Argentina mix their yerba mate with lemon soda and lemon powder for the citrus flavor. 2. Honey Honey is a standard sweetener for this kind of tea.  You can also use brown sugar and agave nectar.  3. Milk Milk is not really what you would call an “orthodox” addition to yerba mate tea, but you can try adding a splash to your cup and see how you like it.  4.  Coffee It sounds weird, but a lot of people mix yerba mate with coffee if they really need a drink to wake them up.  5.  Your choice of mountain herbs and/or medicinal plants Like peppermint, balm, sage, and other herbs?  Then try brewing them along with your yerba mate.  Types of Yerba Mate Blends Traditional Blend (also called as “con palo”) Traditional yerba mate comes unflavored.  The taste of the tea itself can range from mildly sweet to overwhelmingly bitter, depending on the species of the yerba mate plant that it was sourced from, the cut of the tea leaves, as well as the presence of stems and dust.  The stems impart a nutty aftertaste while the yerba mate dust or powder provides a robust body to the drink.	77.70395986316726
496	142_6-1	How do I prepare mate?	MARCO_31_815895560-6	How to Prepare Yerba Mate Tea Traditionally, yerba mate tea leaves are brewed in hollowed out gourds and sipped through bombillas, a metal straw with a strainer at the bottom. The gourd is passed around and the water refilled up to 20 times.  The traditional recipe results in a very strong beverage, as the gourd is packed with leaves.  But never fear, gourds not required!  You can make yerba mate at home in a French press, coffee pot, or with a simple household strainer.  Generally, for every 1 cup of water use a heaping 1 teaspoon of ground yerba mate.  To make yerba mate tea in a coffee pot, use 4 TBSP of the leaves for a 12-cup coffee pot and brew as usual.  If using a French press, add yerba mate tea to the press, then pour very hot but not boiling water over it.  Let this steep for 3-8 minutes, depending on preference.  If using a strainer, add the yerba mate to a pot of very hot water, cover, and let steep for 3-8 minutes.  Use a fine mesh strainer to filter out the leaves and pour into a cup.  Yerba mate tea can be enjoyed with a little raw cream or milk.	77.18105772696435
497	142_6-1	How do I prepare mate?	MARCO_49_111015780-6	Each country has its regional variation on the drink, thereby resulting in each country preferring one “style” of yerba mate preparation that is very distinct from the other. Argentina Despite being the largest supplier of yerba mate in the world, Argentina still likes to keep things traditional.  The country prefers their yerba with a medium leaf cut, with stems intact.  The tea is often served in a traditional small gourd and a bombilla (metal straw).  Uruguay Uruguayans like their yerba mate strong.  They brew the tea for longer in larger gourds, and the tea itself must have a small leaf cut, with no stems.  Paraguay Unlike its neighbors who love their hot teas, Paraguay serves yerba mate cold.  The tea, which is similar to the Argentinian style- with stems intact- can be served in a guampa mate (bulls horn) mug with a bombilla.  Yerba mate flavors differ in many ways.  From fruit or herbal blends, that can be bought, or you can try to do it yourself and also, from country to country.  The best way to find a taste that will suit you is to try as many versions possible and catch that taste that you will really enjoy. .	75.39861205359921
498	142_6-3	How do I prepare mate?	MARCO_29_808534484-1	The History and Legend of Yerba Mate - Tea Perspective The History and Legend of Yerba Mate Updated: April, 21, 2021 The Yerba Mate tree is found in Brazil, Paraguay and Argentina.  The dried leaves of the tree are used to make the quintessentialSouth American tea: Yerba Mate.  This tea has a flavour profile comparable to green tea, but is much stronger; many people find it takes time to acquire a taste for it.  Even more interesting than the tea itself, are the history and legends surrounding the tea.  The first people who drank Yerba Mate are the indigenous forest people of Argentina, Brazil and Paraguay.  They called it the “Drink of the Gods,” and believed it significantly improved their stamina and overall health.  When the Spanish colonizers arrived in Argentina and conquered the Guarani tribes, the Conquistadors were struck by the robust stature and extreme stamina of the locals.  The Guarani told the Spaniards the secret is the tea they drink every day.  According to their beliefs, they explained, a god had given the Yerba Mate tree (whose leaves are used for the drink) as a reward to their ancestors for righteous behaviour.	74.98642288753763
499	142_6-3	How do I prepare mate?	MARCO_30_2012950219-1	What You Need to Know About The Argentine Traditional Yerba Mate Skip to main content Find the Class for You!  Menu FOLLOW US!  June 27, 2016 · Food Argentine Culture 101: Yerba Mate Share: Send on WhatsApp Mate – The Popular Drink from Argentina Argentina is internationally renowned for its beef, wine, and tango, but one Argentine delicacy many foreigners are unfamiliar with is mate.  Mate is an extremely popular beverage in Argentina.  Made from a bitter herb, called yerba mate, the drink has an extensive history and a wealth of rituals and customs surrounding its consumption.  Most foreigners find mate bitter, perhaps even unsavory, but Argentines adore it.  I had my first experience with mate at Vamos Spanish Academy.  The school hosted an after-class workshop on the beverage, and I was given the opportunity to try it with an Argentine host and a group of international classmates.  Our host explained the traditions surrounding the drink and gave us a lesson on how to properly enjoy the experience.  She revealed that mate is a drink shared among friends, and consuming it with others is considered an intimate experience that brings the group closer together.	73.00080661149696
500	142_6-3	How do I prepare mate?	KILT_5348351-3	"""Tea-bag"" type infusions of mate (Spanish: ""mate cocido"", Portuguese: ""chá mate"") have been on the market in many South American countries for many years under such trade names as ""Taragüi"" in Argentina, ""Pajarito"" and ""Kurupí"" in Paraguay, and Matte Leão and ""Mate Real"" in Brazil.  Section::::History.   Mate was first consumed by the indigenous Guaraní and also spread by the Tupí people who lived in that part of southern Brazil and northeast Argentina, including some areas that were Paraguayan territory before the Paraguayan War.  Therefore, the scientific name of the yerba mate is ""Ilex paraguariensis"".  The consumption of yerba mate became widespread with the European colonization in the Spanish colony of Paraguay in the late 16th century, among both Spanish settlers and indigenous Guaraní, who consumed it before the Spanish arrival.  Mate consumption spread in the 17th century to the Río de la Plata and from there to Chile.  This widespread consumption turned it into Paraguay's main commodity above other wares such as tobacco, cotton and beef.  Aboriginal labour was used to harvest wild stands."	70.83775310893543
501	142_1-1	What should I know about Argentina?	MARCO_58_1512159116-1	What Is The Capital of Argentina? - WorldAtlas What Is The Capital of Argentina?  Buenos Aires, Argentina.  The capital of Argentina is Buenos Aires, which is located along the southeastern shore of South America, along the Rio de la Plata.  This city has a population size of 3.89 million and a metropolitan population of around 17 million, making it the largest city in the country and fourth-largest city in the western hemisphere.  This city is known for its high quality of life.  For example, residents of Buenos Aires have one of the highest household income levels in South America.  Additionally, this capital city is is popular with tourists, who come to take in the multicultural scene and European-influenced architecture.  History of the Capital of Argentina Present-day Buenos Aires was inhabited by indigenous peoples until Spanish explorers founded the city in 1536.  The native inhabitants defended their homes and forced the European settlers out of the region by 1542.  Nearly 40 years later, Spanish colonizers returned and established a trading post.  Traders of the time, however, were penalized by the complexity of the approved trading routes (which benefitted Lima, Peru) and by the later part of the 19th century, began to promote the idea of independence from the Spanish crown.	84.38643004652113
502	142_1-1	What should I know about Argentina?	MARCO_20_1201793411-1	Buenos Aires the Capital City of Argentina - Gets Ready Buenos Aires the Capital City of Argentina Buenos Aires is known as the capital city of Argentina, South America.  Buenos Aires is also called the Paris of the South America.  Buenos Aires hypnotizes many visitors for its exotic city-life.  With regards the tourism sites, Buenos Aires has many great spot to visit such as: Recoleta Recoleta is a shopping district, culinary and tourism area as well.  Visitor can visit a seasonal market that opens every Saturday.  Calle Florida Calle Florida is the heaven for souvenirs’ hunters in Buenos Aires.  You ca find many shops that sells many kind of souvenirs made from pure leather.  Casa Rosada Casa Rosada or Pink House is a presidential palace as well as becomes a historical monument.  The building style is very attractive.  The area is always crowded by many visitors.  San Telmo In San Telmo area, there are many old or antique buildings as a trade center of some antiques stuffs in there.  Fell the ethnic atmosphere by visiting San Telmo.  La Boca Buenos has many old districts with classic buildings.  La Boca is an old harbor where that Tango Dance was born.  Today, the area becomes the tourism pedestrian center and there are many Tango dancer clubs there.	83.65860382979736
